type_envoi,base_calcul,zone_type,zone_valeur,tranche_min,tranche_max,prix,unite,mini_perception,valid_from,valid_to,source_filename
messagerie,poids,departement,48,50,60,40.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,60,70,43.78,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,70,80,48.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,80,90,53.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,90,100,57.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,100,250,52.94,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,250,500,45.6,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,48,500,1000,42.96,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,0,10,19.73,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,10,20,21.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,20,30,22.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,30,40,24.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,40,50,26.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,50,60,29.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,60,70,31.88,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,70,80,35.81,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,80,90,38.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,90,100,42.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,100,250,33.76,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,250,500,26.85,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,49,500,1000,25.26,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,0,10,18.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,10,20,20.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,20,30,24.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,30,40,26.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,40,50,28.92,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,50,60,31.11,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,60,70,33.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,70,80,37.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,80,90,40.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,90,100,44.06,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,100,250,32.51,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,250,500,29.43,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,50,500,1000,26.47,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,0,10,14.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,10,20,15.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,20,30,15.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,30,40,16.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,40,50,18.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,50,60,20.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,60,70,22.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,70,80,24.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,80,90,25.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,90,100,24.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,100,250,20.98,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,250,500,16.96,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,51,500,1000,12.82,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,0,10,16.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,10,20,17.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,20,30,18.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,30,40,22.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,40,50,25.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,50,60,28.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,60,70,31.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,70,80,34.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,80,90,37.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,90,100,39.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,100,250,39.17,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,250,500,22.04,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,52,500,1000,17.89,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,0,10,19.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,10,20,22.78,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,20,30,25.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,30,40,28.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,40,50,32.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,50,60,35.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,60,70,38.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,70,80,41.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,80,90,45.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,90,100,48.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,100,250,44.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,250,500,41.72,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,53,500,1000,38.77,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,0,10,17.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,10,20,18.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,20,30,20.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,30,40,22.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,40,50,26.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,50,60,28.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,60,70,31.46,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,70,80,33.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,80,90,36.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,90,100,37.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,100,250,36.29,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,250,500,27.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,54,500,1000,23.24,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,0,10,19.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,10,20,20.6,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,20,30,21.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,30,40,23.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,40,50,26.81,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,50,60,27.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,60,70,31.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,70,80,32.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,80,90,35.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,90,100,36.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,100,250,32.18,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,250,500,24.65,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,55,500,1000,19.46,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,0,10,20.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,10,20,23.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,20,30,26.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,30,40,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,40,50,31.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,50,60,34.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,60,70,38.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,70,80,42.12,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,80,90,44.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,90,100,48.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,100,250,46.33,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,250,500,37.92,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,56,500,1000,36.24,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,0,10,20.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,10,20,21.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,20,30,23.46,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,30,40,25.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,40,50,29.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,50,60,31.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,60,70,35.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,70,80,36.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,80,90,40.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,90,100,41.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,100,250,37.9,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,250,500,29.94,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,57,500,1000,24.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,0,10,17.99,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,10,20,20.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,20,30,24.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,30,40,26.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,40,50,28.92,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,50,60,31.11,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,60,70,33.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,70,80,37.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,80,90,40.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,90,100,44.06,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,100,250,40.32,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,250,500,33.65,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,58,500,1000,31.97,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,0,10,8.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,10,20,8.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,20,30,9.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,30,40,10.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,40,50,11.36,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,50,60,12.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,60,70,12.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,70,80,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,80,90,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,90,100,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,59,100,250,13.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,0,10,15.85,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,10,20,17.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,20,30,18.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,30,40,19.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,40,50,22.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,50,60,23.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,60,70,26.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,70,80,27.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,80,90,30.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,90,100,31.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,100,250,28.31,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,250,500,21.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,60,500,1000,17.16,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,0,10,14.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,10,20,16.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,20,30,19.23,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,30,40,21.58,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,40,50,24.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,50,60,27.28,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,60,70,30.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,70,80,33.65,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,80,90,36.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,100,250,37.94,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,250,500,25.43,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,61,500,1000,23.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,0,10,8.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,10,20,8.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,20,30,9.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,30,40,10.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,40,50,11.36,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,50,60,12.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,60,70,12.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,70,80,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,80,90,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,90,100,13.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,62,100,250,13.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,0,10,17.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,10,20,19.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,20,30,22.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,30,40,24.62,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,40,50,27.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,50,60,30.06,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,60,70,33.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,70,80,35.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,80,90,36.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,90,100,38.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,100,250,35.24,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,250,500,28.58,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,63,500,1000,26.89,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,0,10,19.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,10,20,24.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,20,30,31.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,30,40,36.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,40,50,43.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,50,60,49.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,60,70,55.72,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,70,80,61.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,80,90,67.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,90,100,72.45,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,100,250,70.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,250,500,65.41,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,64,500,1000,63.66,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,0,10,23.37,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,10,20,28.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,20,30,34.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,30,40,39.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,40,50,44.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,50,60,50.15,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,60,70,55.78,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,70,80,61.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,80,90,66.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,90,100,71.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,100,250,65.57,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,250,500,60.17,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,65,500,1000,58.43,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,0,10,23.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,10,20,28.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,20,30,34.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,30,40,39.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,40,50,45.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,50,60,50.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,60,70,56.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,70,80,61.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,80,90,66.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,90,100,72.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,100,250,60.23,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,250,500,45.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,66,500,1000,36.52,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,0,10,16.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,10,20,17.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,20,30,19.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,30,40,21.62,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,40,50,25.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,50,60,28.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,60,70,31.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,70,80,32.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,80,90,34.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,90,100,36.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,100,250,33.7,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,250,500,23.61,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,67,500,1000,19.46,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,0,10,17.65,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,10,20,19.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,20,30,22.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,30,40,25.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,40,50,28.25,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,50,60,30.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,60,70,34.09,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,70,80,38.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,80,90,41.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,90,100,45.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,100,250,36.86,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,250,500,30.21,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,68,500,1000,28.52,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,0,10,15.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,10,20,17.65,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,20,30,21.42,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,30,40,25.45,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,40,50,29.21,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,50,60,32.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,60,70,37.28,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,70,80,41.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,80,90,45.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,90,100,49.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,100,250,49.5,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,250,500,31.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,69,500,1000,29.93,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,0,10,18.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,10,20,21.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,20,30,25.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,30,40,28.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,40,50,31.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,50,60,35.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,60,70,38.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,70,80,42.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,80,90,45.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,90,100,49.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,100,250,40.74,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,250,500,34.26,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,70,500,1000,30.11,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,0,10,18.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,10,20,21.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,20,30,25.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,30,40,28.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,40,50,31.82,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,50,60,35.18,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,60,70,39.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,70,80,43.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,80,90,47.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,90,100,50.54,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,100,250,48.92,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,250,500,48.93,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,71,500,1000,44.88,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,0,10,19.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,10,20,22.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,20,30,25.29,forfait,,,,SIFA 010126 - P U.xlsx
